_id,baseYmd,touDivNm,predicted_touNum,signguCode
6763f65f24a37b0ba0df64f6,20250311,현지인(a),7642.88916015625,31140
6763f65f24a37b0ba0df64f7,20250311,외지인(b),10047.392578125,31140
6763f65f24a37b0ba0df64f8,20250311,외국인(c),16.49030303955078,31140
6763f65f24a37b0ba0df64f9,20250312,현지인(a),11735.5185546875,31170
6763f65f24a37b0ba0df64fa,20250312,외지인(b),9226.2314453125,31170
6763f65f24a37b0ba0df64fb,20250312,외국인(c),19.05222511291504,31170
6763f65f24a37b0ba0df64fc,20250313,현지인(a),6955.4697265625,31200
6763f65f24a37b0ba0df64fd,20250313,외지인(b),5382.0634765625,31200
6763f65f24a37b0ba0df64fe,20250313,외국인(c),13.962892532348633,31200
6763f65f24a37b0ba0df64ff,20250314,현지인(a),11135.185546875,31710
6763f65f24a37b0ba0df6500,20250314,외지인(b),36316.92578125,31710
6763f65f24a37b0ba0df6501,20250314,외국인(c),11.473058700561523,31710
6763f65f24a37b0ba0df6502,20250315,현지인(a),14448.7177734375,36110
6763f65f24a37b0ba0df6503,20250315,외지인(b),9461.9814453125,36110
6763f65f24a37b0ba0df6504,20250315,외국인(c),11.661412239074707,36110
6763f65f24a37b0ba0df6505,20250316,현지인(a),8122.5419921875,41111
6763f65f24a37b0ba0df6506,20250316,외지인(b),14354.78125,41111
6763f65f24a37b0ba0df6507,20250316,외국인(c),28.684003829956055,41111
6763f65f24a37b0ba0df6508,20250317,현지인(a),6261.939453125,41113
6763f65f24a37b0ba0df6509,20250317,외지인(b),8489.8740234375,41113
6763f65f24a37b0ba0df650a,20250317,외국인(c),12.141813278198242,41113
6763f65f24a37b0ba0df650b,20250318,현지인(a),7642.88916015625,41115
6763f65f24a37b0ba0df650c,20250318,외지인(b),10047.392578125,41115
6763f65f24a37b0ba0df650d,20250318,외국인(c),16.49030303955078,41115
6763f65f24a37b0ba0df650e,20250319,현지인(a),11735.5185546875,41117
6763f65f24a37b0ba0df650f,20250319,외지인(b),9226.2314453125,41117
6763f65f24a37b0ba0df6510,20250319,외국인(c),19.05222511291504,41117
6763f65f24a37b0ba0df6511,20250320,현지인(a),6955.4697265625,41131
6763f65f24a37b0ba0df6512,20250320,외지인(b),5382.0634765625,41131
6763f65f24a37b0ba0df6513,20250320,외국인(c),13.962892532348633,41131
6763f65f24a37b0ba0df6514,20250321,현지인(a),11135.185546875,41133
6763f65f24a37b0ba0df6515,20250321,외지인(b),36316.92578125,41133
6763f65f24a37b0ba0df6516,20250321,외국인(c),11.750161170959473,41133
6763f65f24a37b0ba0df6517,20250322,현지인(a),15561.439453125,41135
6763f65f24a37b0ba0df6518,20250322,외지인(b),9244.8525390625,41135
6763f65f24a37b0ba0df6519,20250322,외국인(c),10.949498176574707,41135
6763f65f24a37b0ba0df651a,20250323,현지인(a),8257.3017578125,41150
6763f65f24a37b0ba0df651b,20250323,외지인(b),11258.763671875,41150
6763f65f24a37b0ba0df651c,20250323,외국인(c),23.71782875061035,41150
